ID,Ref_No,Name,Category,Latitude,Longitude,Address,Postcode,Feature_Easting,Feature_northing,Distance,Pointx_class
4506,125697318,Bone Daddies,Restaurant,51.51376882,-0.130184189,14a,W1D 4TJ,529845.2,181084.1,16.9,1020043
4507,125699378,Pizza Express,Restaurant,51.51154741,-0.128645205,43,WC2H 0AP,529958.3,180839.8,18.5,1020043
4508,125720310,Flour & Grape,Restaurant,51.49810062,-0.081546702,214,SE1 3TQ,533265.6,179429.1,16,1020043
4509,125725389,Luce E Limoni,Restaurant,51.52320953,-0.114981536,91-93,WC1X 8TX,530873,182161,20.2,1020043
4510,125725271,Bill's,Restaurant,51.51604076,-0.119019123,42,WC2B 6EY,530613.4,181356.6,18.3,1020043
4511,125732011,Est India,Restaurant,51.50382535,-0.095231284,73-75,SE1 1SG,532299.2,180040.9,10,1020043
4512,125776165,Civil Pack,Restaurant,51.51542692,-0.133563816,5,W1D 3RQ,529606,181262.5,16.3,1020043
4513,125768438,Adam House,Restaurant,51.50966214,-0.121979583,Adam House 7-10,WC2N 6AA,530426.2,180642,8.9,1020043
4515,125772594,Sajna Grill Restaurant,Restaurant,51.51707381,-0.069965473,30,E1 6TD,534013.8,181560.1,22.1,1020043
4516,124786521,Locanda Del Melo,Restaurant,51.4983567,-0.084064455,218,SE1 4QB,533090.1,179453,4.5,1020043
4517,124793956,Jerkkies,Restaurant,51.51930419,-0.107561028,13-12月,EC1N 8SB,531399,181740,13.6,1020043
4518,124791420,Bill's,Restaurant,51.52740058,-0.081898257,1,N1 6NU,533155.8,182686.7,8.1,1020043
4519,124794495,Keu,Restaurant,51.51435861,-0.136618234,9,W1F 8PY,529397.1,181138.3,7,1020043
4520,124780177,Bill's,Restaurant,51.51171114,-0.119990105,21,WC2E 7DN,530558.4,180873.4,6.1,1020043
4521,124780171,Bill's,Restaurant,51.50693335,-0.091646119,Clink Street,SE1 9DW,532539,180393,13,1020043
4522,125607679,Olives,Restaurant,51.51949957,-0.137463513,20,W1T 4JA,529323.9,181708.5,8.9,1020043
4523,125607677,La Biazetta,Restaurant,51.51537833,-0.076675696,1,E1 7BS,533553.2,181359.3,15,1020043
4524,125683948,Luc's Brasserie,Restaurant,51.51279662,-0.083931355,17,EC3V 1LR,533057.3,181059,7.3,1020043
4525,125680421,Portena,Restaurant,51.49862364,-0.077297569,16d Tower Workshops,SE1 3DG,533559,179495,28.7,1020043
4526,125661507,Damafcubite,Restaurant,51.52337979,-0.071574285,119-121,E1 6SE,533883.7,182258.4,9,1020043
4527,125661191,Troia Restaurant,Restaurant,51.50224524,-0.117613252,3f-3g,SE1 7GQ,530750.4,179825,19.3,1020043
4528,124777815,Bleeding Heart,Restaurant,51.51934657,-0.106955323,1,EC1N 8SJ,531440.9,181745.8,9.3,1020043
4529,124010555,Ma La,Restaurant,51.49655179,-0.13063962,37,SW1P 2BL,529862.5,179168.7,12.1,1020043
4530,123997188,Brasserie Joel,Restaurant,51.50096169,-0.116585527,200,SE1 7UT,530825.4,179684.1,53.5,1020043
4531,123142555,Azzurro,Restaurant,51.50436822,-0.114636704,,SE1 7ND,530950.9,180066.4,7.4,1020043
4532,124018198,Eat Tokyo,Restaurant,51.51380684,-0.130312343,16,W1D 4TL,529836.2,181088.1,25.3,1020043
4533,124768179,Tas Pida,Restaurant,51.50772777,-0.096095994,20-22,SE1 9DR,532227.9,180473.3,18.5,1020043
4534,124780176,Bill's,Restaurant,51.51187372,-0.135300089,36-44,W1F 9TB,529495.6,180864.3,16.1,1020043
4535,123998543,Misson Wine Bar,Restaurant,51.52905247,-0.056437319,250,E2 9LE,534917,182917,36.5,1020043
4536,124778588,Il-conte,Restaurant,51.51065657,-0.136911965,17,W1B 5AF,529387.2,180726.1,11.4,1020043
4537,124781430,Neds Noodle Bar,Restaurant,51.52700216,-0.083875644,21,N1 6HB,533019.8,182638.8,14.6,1020043
4538,123153167,Bobo Social,Restaurant,51.52057984,-0.137197458,95,W1T 4PZ,529339.3,181829.1,17.3,1020043
4539,123151598,Souk Medina,Restaurant,51.51401635,-0.12676122,1a,WC2H 9AT,530082,181117.7,11.1,1020043
4540,123158105,Etrusca Restaurant,Restaurant,51.51685356,-0.087371626,65,EC2M 5TU,532806.8,181503.9,87.4,1020043
4541,123118535,The Young Cheng,Restaurant,51.51140443,-0.132369224,39,W1D 6PX,529700.3,180817.3,13.8,1020043
4542,123154014,Lima Floral,Restaurant,51.51180499,-0.126191882,14,WC2E 9BJ,530127.8,180872.8,11.9,1020043
4543,149623012,Italko Vegan Ltd,Restaurant,51.51869958,-0.071381373,60-62,E1 6RF,533910.8,181738.3,8.4,1020043
4544,124023852,Pod,Restaurant,51.52059139,-0.134925282,Maxclif House 5-7,W1T 2AG,529496.9,181834.4,9.9,1020043
4545,124026341,Sushinoen,Restaurant,51.51593381,-0.069161854,2,E1 7QR,534072.9,181434.8,4.7,1020043
4546,124020579,Taro Japanese Restaurant,Restaurant,51.5121266,-0.093363154,44a,EC4N 6JJ,532404.8,180967.4,14.3,1020043
4547,123118105,Verdi's Restaurant,Restaurant,51.52237448,-0.044690839,237,E1 4AA,535751.6,182196.1,21.7,1020043
4548,124024460,Dozo Japanese Restaurant,Restaurant,51.51338813,-0.131067386,32,W1D 4TP,529785,181040.2,13.4,1020043
4549,124023506,Cocoro,Restaurant,51.51730834,-0.125736852,25,WC1A 1NT,530143.7,181485.6,20.3,1020043
4550,124027767,Bombay Spices,Restaurant,51.52987642,-0.056777081,268 Railway Arches,E2 9RF,534891,183008,1.1,1020043
4551,124004977,Moz,Restaurant,51.51937992,-0.108911366,40,EC1N 8PJ,531305.1,181746,17.7,1020043
4552,124028216,J F Exclusive,Restaurant,51.5168259,-0.057345569,81,E1 2BQ,534890.1,181555.7,5.5,1020043
4553,124024451,Anima D'italia,Restaurant,51.52057009,-0.051470882,114,E1 4UN,535286.6,181982.9,7.9,1020043
4554,118121674,Scoff & Venter Within Radisson Blu,Restaurant,51.51801414,-0.128094764,94-97,WC1B 3LB,529978.1,181559.9,16.9,1020043
4555,118118317,The Crepe Shop,Restaurant,51.51735445,-0.062987578,103,E1 1JU,534497.1,181604.1,15.9,1020043
4556,118130913,Paesan,Restaurant,51.52504073,-0.110251044,2,EC1R 4PX,531195.9,182373.1,18.3,1020043
4557,118121488,Moo Cantina Argentina,Restaurant,51.51869958,-0.071381373,60-62,E1 6RF,533910.8,181738.3,8.4,1020043
4558,118124300,Prezzo Restaurant Plc,Restaurant,51.51060136,-0.136889718,36-38,W1B 5DL,529388.9,180720,11.9,1020043
4559,118114972,Aqua Shard Restaurant,Restaurant,51.50445191,-0.086545136,31,SE1 9QU,532900.2,180126.3,35.3,1020043
4560,118123894,Prezzo Restaurant Plc,Restaurant,51.52709035,-0.130862431,161,NW1 2BH,529760.3,182564.3,13.7,1020043
4561,118122100,Niche,Restaurant,51.52995238,-0.105563856,199,EC1R 4TJ,531506.9,182927.7,15.9,1020043
4562,118126893,Wrap It Up,Restaurant,51.51740458,-0.080311894,166-170,EC2M 4LX,533295,181578,9.1,1020043
4563,111219969,Manchurian Legends Ltd,Restaurant,51.51156043,-0.130702637,16,WC2H 7BE,529815.5,180837.6,11.9,1020043
4564,123134907,Olivelli,Restaurant,51.50276526,-0.107682906,61a,SE1 8LL,531438.1,179900.6,16.7,1020043
4565,118124143,Patty & Bun,Restaurant,51.51727914,-0.082428734,22-23,EC2M 7PD,533148.5,181560.2,15.1,1020043
4566,123130628,Thiwanya,Restaurant,51.51728387,-0.119096187,10,WC2A 3HP,530604.5,181494.7,21.2,1020043
4567,123132223,Wrap It Up,Restaurant,51.51822658,-0.117545357,87,WC1V 6LS,530709.4,181602.3,39.7,1020043
4568,123125121,Gaucho,Restaurant,51.51424366,-0.111383963,125,WC2A 1PU,531148.3,181170.4,14.2,1020043
4569,123127413,The Sugar Loaf,Restaurant,51.51231756,-0.09294012,Flat 65,EC4N 5AA,532433.6,180989.4,13.4,1020043
4570,123124911,Ramen Sasuke Ltd,Restaurant,51.51151284,-0.134660543,32,W1D 7LR,529541,180825.3,3.1,1020043
4571,118122213,Trapeze,Restaurant,51.52569295,-0.083441903,89,EC2A 3HX,533053.7,182494,26.4,1020043
4572,114139821,Berners Tavern Within the London Edition,Restaurant,51.51712294,-0.136336781,10,W1T 3NP,529408.8,181446.2,19.6,1020043
4573,114128220,Byron Hamburgers,Restaurant,51.52377676,-0.074061484,34,E1 6HT,533710,182298,9.2,1020043
4574,123135570,The Blues Kitchen,Restaurant,51.52656552,-0.079995794,134-146,EC2A 3AR,533290.2,182597.3,25.9,1020043
4575,111213723,The Diner,Restaurant,51.52635637,-0.080073791,128-130,EC2A 3AQ,533285.4,182573.9,18.2,1020043
4577,111230144,Byron Hamburgers,Restaurant,51.51286181,-0.133818547,99,W1F 0UF,529595.6,180976.8,14.3,1020043
4578,114136791,Club Gascon,Restaurant,51.51851022,-0.100111753,57,EC1A 9DS,531918.1,181665.1,20.9,1020043
4579,114123193,Ngon Ngon,Restaurant,51.52219483,-0.109763436,144,EC1R 5DP,531237.9,182057.5,2.3,1020043
4580,114138301,Cote,Restaurant,51.50589111,-0.083539476,Unit 1 Hays Galleria,SE1 2HD,533104.6,180291.8,35.9,1020043
4581,114137991,Cote,Restaurant,51.52095437,-0.093791595,57,EC1Y 8AA,532349.5,181948.3,17.9,1020043
4582,114139958,21 Bateman Street,Restaurant,51.51425004,-0.131432772,21,W1D 3AL,529757.2,181135.4,14.5,1020043
4583,114135277,Champagne Plus Fromage,Restaurant,51.51202717,-0.120014565,22,WC2E 7DD,530555.8,180908.5,14.1,1020043
4584,114139729,Feng Shui Inn,Restaurant,51.51221225,-0.130580837,6,W1D 5PG,529822.1,180910.3,25.4,1020043
4585,114137761,Anokha Indian Bar & Restaurant,Restaurant,51.51291076,-0.101568317,4,EC4V 5DR,531833.2,181039.8,27.3,1020043
4586,114128217,Byron Hamburgers,Restaurant,51.51672966,-0.132981599,6,W1T 1HL,529642.7,181408.4,18.9,1020043
4587,114131487,Amarcord,Restaurant,51.5178847,-0.125845796,Flat 28,WC1A 1LH,530134.5,181549.5,5.7,1020043
4588,111212197,Chipotle Mexican Grill UK Ltd,Restaurant,51.51470147,-0.129514729,114-116,WC2H 0JR,529889,181189,21.4,1020043
4589,114127973,Blanchette,Restaurant,51.51470256,-0.136135792,9,W1F 8DR,529429.6,181177.4,12.9,1020043
4590,111215741,Sushi Samba London,Restaurant,51.51623757,-0.080930279,Heron Tower 110,EC2N 4AY,533255.5,181447.1,27,1020043
4591,114124932,Wagamama,Restaurant,51.51979767,-0.07565781,9,E1 6EW,533610.9,181852.6,47,1020043
4592,114137392,The Wright Brothers,Restaurant,51.52008294,-0.075670289,8,E1 6EA,533609.2,181884.3,15.6,1020043
4594,114123489,Brasserie Blanc,Restaurant,51.51439384,-0.111495933,119,WC2A 1PP,531140.1,181186.9,18.8,1020043
4595,114130911,H K K,Restaurant,51.52162585,-0.081640723,88,EC2A 2BE,533190.5,182045,29.8,1020043
4596,111220933,Spice of India City Ltd,Restaurant,51.5027201,-0.10783751,65,SE1 8LL,531427.5,179895.3,16.1,1020043
4597,114140203,Franco Manca,Restaurant,51.52232223,-0.136552642,98,W1T 4TR,529379.1,182024,7,1020043
4598,114137151,Clutch Chicken,Restaurant,51.52976114,-0.071205154,4,E2 7QG,533890.6,182968.7,15.2,1020043
4599,114136980,Bone Daddies,Restaurant,51.51281692,-0.133879471,31,W1F 0AR,529591.5,180971.7,7.1,1020043
4600,114135299,The Folly,Restaurant,51.51123168,-0.086010305,41,EC3V 0BT,532917.6,180881.2,22,1020043
4601,114135298,The Drift - Drake & Morgan,Restaurant,51.51623757,-0.080930279,Heron Tower 110,EC2N 4AY,533255.5,181447.1,27,1020043
4602,114135294,The New Street Grill - D & D London,Restaurant,51.51710805,-0.079776654,16a,EC2M 4TR,533333,181546,18.1,1020043
4604,123141215,Carluccio's,Restaurant,51.53142774,-0.126147494,St. Pancras Station,N1C 4QL,530075,183055,54.2,1020043
4605,118136642,Cottons Rhum Shack,Restaurant,51.52635737,-0.080079515,130-132,EC2A 3AR,533285,182574,18.4,1020043
4606,111234522,Cirilo Bar & Grill,Restaurant,51.51072767,-0.068213225,4,E1 8JG,534154,180857.6,12.4,1020043
4607,114131461,Wagamama,Restaurant,51.51689338,-0.120373431,123,WC2B 6PP,530517,181449,20.9,1020043
4608,114138299,Cote,Restaurant,51.51073276,-0.126678304,51,WC2N 4EA,530097.1,180752.7,20.6,1020043
4609,114139770,Desi Spice,Restaurant,51.51917708,-0.061072452,241,E1 1DB,534624.6,181810.3,38.1,1020043
4610,110614281,Wildwood Restaurant,Restaurant,51.51303467,-0.12138258,35-36,WC2E 7AU,530458,181018.1,15.4,1020043
4611,110608811,Great Leap Forward Catering Ltd,Restaurant,51.51184163,-0.1292197,8,WC2H 7JJ,529917.6,180871.5,11.8,1020043
4612,110608764,Chilango,Restaurant,51.51431333,-0.107004025,142,EC4A 2BP,531452,181186,12.6,1020043
4613,110620467,Jamon Jamon,Restaurant,51.51386824,-0.129143877,3,WC2H 8PW,529917.1,181097,17,1020043
4614,110606784,Indian City,Restaurant,51.51382881,-0.104676351,4,EC4V 6AA,531614.9,181136.3,28.1,1020043
4615,109096229,Brizzi's,Restaurant,51.52697885,-0.136797899,131,NW1 2HL,529348.9,182541.4,9.4,1020043
4616,110619804,Chettinad Ltd,Restaurant,51.5184072,-0.132783274,16,W1T 1DT,529651.7,181595.3,18.7,1020043
4617,110611660,Viet Eat,Restaurant,51.51633603,-0.119094878,48,WC2B 6EP,530607.3,181389.3,17.6,1020043
4618,110612523,Royal P F C,Restaurant,51.51899977,-0.058779508,178,E1 1BJ,534784.2,181794.8,17.1,1020043
4619,110613122,Pie Factory,Restaurant,51.51763127,-0.066629671,101-103,E1 1DT,534243.6,181628.2,18.8,1020043
4620,111211373,Gino D'acampo My Pasta Bar,Restaurant,51.51392802,-0.109542154,42-43,EC4Y 1BT,531277,181138.6,13.4,1020043
4621,111220342,Oriental Dragon,Restaurant,51.51151248,-0.131417969,31,W1D 6JT,529766,180831,12.3,1020043
4622,111218384,Gourmet Burger Kitchen,Restaurant,51.50269303,-0.110174292,119a,SE1 8UL,531265.4,179888.1,17.7,1020043
4623,111219966,Hawksmoor,Restaurant,51.51543299,-0.090809499,10,EC2V 5BQ,532572.4,181339.7,14.4,1020043
4624,111209195,Kam Catering,Restaurant,51.51752757,-0.070599223,8,E1 6RF,533968.5,181609.4,8.9,1020043
4625,111226181,Drakes Tabanco,Restaurant,51.51850038,-0.134287138,Flat 3 3,W1T 2HY,529547.1,181603,13.1,1020043
4626,111210461,Yoobi,Restaurant,51.5128892,-0.13599363,38,W1F 0LL,529444.6,180976,8.4,1020043
4627,111217643,Chilango,Restaurant,51.51893531,-0.108831769,12a,EC1N 7SS,531311.9,181696.7,14.8,1020043
4628,111210336,Young Cheng,Restaurant,51.51170565,-0.130278757,22,WC2H 7BA,529844.5,180854.5,13,1020043
4629,111230096,Hush Brasserie,Restaurant,51.5182874,-0.118701709,95-96,WC1V 6LF,530629,181607,18.1,1020043
4630,111228975,Giraffe,Restaurant,51.52484402,-0.123933963,19-21,WC1N 1AF,530247.3,182326.8,53.4,1020043
4631,111233047,Brasserie Blanc,Restaurant,51.50987814,-0.078630917,14,EC3N 4AA,533433.6,180744.1,7.3,1020043
4632,109099862,Brigade,Restaurant,51.50407313,-0.08130451,133-139,SE1 2HZ,533265,180093.7,6.6,1020043
4633,109086148,Rainer Kitchen & Bar,Restaurant,51.51972633,-0.102242005,85,EC1M 6HJ,531766.8,181796.5,19.3,1020043
4634,109092497,T P T,Restaurant,51.51104944,-0.132099839,21,W1D 6PN,529720,180778.3,14.6,1020043
4635,149621624,Wagamama,Restaurant,51.51434659,-0.133204428,81,W1D 3SW,529634,181143,13,1020043
4636,109090513,Chilango,Restaurant,51.51785249,-0.113850737,76a,WC2A 1AA,530966.8,181567.3,14.4,1020043
4637,109097163,Benugo Ltd,Restaurant,51.51787833,-0.096025855,150,EC2Y 5HN,532203.4,181602.2,35.6,1020043
4638,109101591,The Bull Steak Expert,Restaurant,51.51949843,-0.117396339,54,WC1R 4PD,530716.1,181744,8.9,1020043
4639,109081931,Balthazar,Restaurant,51.51212336,-0.12124713,6,WC2B 5HZ,530470,180917,36.3,1020043
4640,110601498,Indian Lounge,Restaurant,51.53040685,-0.122139541,343,WC1X 8PX,530355.9,182948.6,18.9,1020043
4641,109082826,Le Pain Quotidien,Restaurant,51.52007688,-0.13429478,64,W1T 2ET,529542.1,181778.3,14.4,1020043
4642,110601092,Stickywings,Restaurant,51.51829814,-0.071085553,40,E1 6RF,533932.5,181694.2,10.4,1020043
4644,109077188,The Clove Club,Restaurant,51.52662849,-0.079172853,380,EC1V 9LT,533347.1,182605.8,9.2,1020043
4645,110604565,Masala Zone,Restaurant,51.51330664,-0.123092194,48,WC2E 9DA,530338.6,181045.3,13.7,1020043
4646,109083854,Fish,Restaurant,51.50554576,-0.090925971,Borough Market,SE1 9AL,532593,180240,23.6,1020043
4647,110603436,Little Lamb Restaurant,Restaurant,51.51188172,-0.13196059,72,W1D 6NA,529727.3,180871.1,12,1020043
4648,109078580,Chipotle Mexican Grill,Restaurant,51.51514826,-0.13554974,185,W1F 8ZA,529469,181228,11,1020043
4649,108343781,Zizzi,Restaurant,51.51599697,-0.128423926,8,WC2H 8AB,529961,181335,7.9,1020043
4650,108343777,Zizzi,Restaurant,51.50792764,-0.095279237,Unit 4,SE1 9HA,532284,180497,15.1,1020043
4651,108341512,Hing Lee Chinese Restaurant,Restaurant,51.50239402,-0.074270096,32,SE1 2ND,533758.1,179919.8,11.6,1020043
4652,108296201,Chilango,Restaurant,51.51895753,-0.077343622,32,E1 6AT,533496.4,181756.1,5.4,1020043
4653,108331645,Parker's Restaurant,Restaurant,51.51663116,-0.120283335,109,WC2B 6PP,530524,181420,16.1,1020043
4654,108309784,Lido Chinese Restaurant Ltd,Restaurant,51.51185783,-0.130517523,41,W1D 5QF,529827.5,180871,11,1020043
4655,108294449,Krua,Restaurant,51.51341801,-0.102017065,56,EC4V 5EA,531800.6,181095.4,13.1,1020043
4656,108357014,Taste of India,Restaurant,51.52684723,-0.137796558,126,NW1 2PA,529280,182525,14.7,1020043
4657,108306504,Carnaby Burger Co,Restaurant,51.51353731,-0.138525327,4,W1F 7RF,529267.1,181043.6,7.9,1020043
4658,108343816,Nando's,Restaurant,51.51203173,-0.083404273,27,EC3M 7HR,533096.1,180974.9,7.8,1020043
4659,108343789,Pizza Express,Restaurant,51.50976143,-0.080344978,1,EC3R 5AS,533315,180728,14.9,1020043
4660,108343493,Chilango,Restaurant,51.5168373,-0.086595432,64,EC2M 5TP,532860.7,181503.5,14.2,1020043
4661,108355380,Frankie & Benny's,Restaurant,51.51122888,-0.119917726,357,WC2R 0HS,530564.8,180819.9,14.6,1020043
4662,108328636,Barcelona Tapas Bar Y Restaurante,Restaurant,51.51506893,-0.075904677,1,E1 7AA,533607.6,181326.3,48.1,1020043
4663,108333575,The Archduke,Restaurant,51.50500976,-0.116114573,153,SE1 8XU,530846.5,180135.1,8.9,1020043
4664,108327636,Natural Kitchen,Restaurant,51.51101214,-0.078194095,7,EC3N 4AF,533460.6,180871,18.5,1020043
4665,108334526,L'escargot,Restaurant,51.51394823,-0.131058874,48,W1D 4EF,529784,181102.5,16.4,1020043
4666,108332758,Randall & Aubin,Restaurant,51.512357,-0.134193707,16,W1F 0SQ,529571,180920,13.3,1020043
4668,108314902,Meditaerraneo Pizzeria,Restaurant,51.5301073,-0.116076374,112,WC1X 9DS,530777.3,182926.1,12.6,1020043
4669,108327148,Yori,Restaurant,51.50931785,-0.131840655,6,SW1Y 4DL,529742.9,180586.2,13.4,1020043
4670,108325249,Crazy Bear,Restaurant,51.5196991,-0.134288598,26-28,W1T 2RG,529543.6,181736.3,10.1,1020043
4671,108311137,Sinh le Chinese Restaurant,Restaurant,51.51319693,-0.075536783,Newman House 12,EC3N 1BJ,533638.6,181118.8,8.1,1020043
4672,108285209,City Miyama Restaurant,Restaurant,51.51243575,-0.098835401,17,EC4V 5BD,532024.2,180991.9,10.5,1020043
4673,108286886,Lahore One Restaurant,Restaurant,51.51452445,-0.059449722,218,E1 2JT,534750.9,181295.9,19.2,1020043
4674,108288190,Raj Tandoori Restaurant,Restaurant,51.51476644,-0.136081299,72,W1F 8TD,529433.2,181184.6,11.2,1020043
4676,108308305,Depa Tandoori Restaurant,Restaurant,51.52626907,-0.125492883,4,WC1H 9EW,530135.1,182482.5,12.9,1020043
4677,108287695,Oyster & Porter House - the Wright Brothers,Restaurant,51.50559296,-0.091615665,11b,SE1 9AD,532545,180244,12.8,1020043
4678,108285811,Boulevard Brasserie,Restaurant,51.51252639,-0.120864488,40,WC2E 7BD,530495.4,180962.5,11.4,1020043
4679,108287243,Diwana Restaurant,Restaurant,51.52708008,-0.136491021,121-123,NW1 2HL,529369.9,182553.2,11.2,1020043
4680,108276562,Pizza Express,Restaurant,51.51748723,-0.094203008,125,EC2Y 5AS,532331,181562,5.3,1020043
4681,108280442,Tas Restaurant,Restaurant,51.50383588,-0.091454206,Beckett House 72,SE1 1XF,532561.3,180048.9,15.6,1020043
4682,107630952,Italina,Restaurant,51.5303009,-0.056453352,385,E2 9RA,534912.2,183055.8,17.3,1020043
4683,108277137,T G I Friday's,Restaurant,51.50998383,-0.132326444,25-29,W1D 7AG,529707.3,180659.4,19.1,1020043
4684,108275940,Konaki Greek Restaurant,Restaurant,51.51741948,-0.12638954,5,WC1A 1NH,530098.1,181496.8,13.7,1020043
4685,107654489,Ceviche Peruvian Kitchen,Restaurant,51.51375256,-0.131307567,17,W1D 4RG,529767.3,181080.3,19.1,1020043
4686,107638998,Sanxia Renjia,Restaurant,51.51952914,-0.134967238,29,W1T 2PP,529497,181716.2,11.9,1020043
4687,107649127,Honest Burgers,Restaurant,51.51341269,-0.133004809,4,W1F 0EF,529650.5,181039.5,14.1,1020043
4688,108280024,Harry's Bar Pizzeria,Restaurant,51.51290804,-0.103456402,15,EC4V 6ER,531702.2,181036.1,11.5,1020043
4689,105225188,Enough to Feed An Elephant Cafe,Restaurant,51.50266853,-0.115973385,63,SE1 7NJ,530863,179875,7.7,1020043
4690,105226923,Thai Tho,Restaurant,51.51143345,-0.13283641,42,W1D 6DP,529667.8,180819.7,11,1020043
4691,105205801,Cote,Restaurant,51.51399226,-0.101160162,26,EC4M 7DR,531858.4,181160.8,20.7,1020043
4692,105205793,Al Ikhwan Fried Chicken,Restaurant,51.51271985,-0.061637776,117,E1 2LX,534604.4,181091.2,17.9,1020043
4693,105207534,The Shad Indian Restaurant,Restaurant,51.50428699,-0.082889197,96,SE1 2TH,533154.4,180114.6,19.2,1020043
4694,104576494,Lotus Garden,Restaurant,51.5117845,-0.131389545,15a,W1D 6JD,529767.2,180861.3,12.6,1020043
4695,105216850,Prezzo Restaurant Plc,Restaurant,51.517358,-0.125411954,34,WC1A 1AP,530166.1,181491.7,15.3,1020043
4696,105219598,Mien Tay,Restaurant,51.53008926,-0.077004415,106-108,E2 8DP,533487.4,182994.6,15.3,1020043
4697,105203695,Giorgio at Leathenhall,Restaurant,51.51231816,-0.083928372,48-51,EC3V 1LT,533058.9,181005.8,19.2,1020043
4698,105203542,Yen,Restaurant,51.51673532,-0.104238607,20,EC1A 2AT,531636.9,181460.3,12.1,1020043
4699,105217653,La Tasca,Restaurant,51.51267022,-0.083350092,27,EC3V 1LR,533098,181046,7.9,1020043
4700,105207250,Koya,Restaurant,51.51356867,-0.131731603,49,W1D 4SG,529738.4,181059.1,16,1020043
